#nii_code,mext_code,name_ja,name_en,nii_code,mext_code,name_ja,name_en,nii_code,mext_code,name_ja,name_en
237,G,大区分G,Broad Section G,258,46,中区分46:神経科学およびその関連分野,Medium-sized Section 46:Neuroscience and related fields,260,46020,小区分46020:神経形態学関連,Basic Section 46020:Anatomy and histopathology of nervous system-related
237,G,大区分G,Broad Section G,258,46,中区分46:神経科学およびその関連分野,Medium-sized Section 46:Neuroscience and related fields,261,46030,小区分46030:神経機能学関連,Basic Section 46030:Function of nervous system-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,264,47010,小区分47010:薬系化学および創薬科学関連,Basic Section 47010:Pharmaceutical chemistry and drug development sciences-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,265,47020,小区分47020:薬系分析および物理化学関連,Basic Section 47020:Pharmaceutical analytical chemistry and physicochemistry-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,266,47030,小区分47030:薬系衛生および生物化学関連,Basic Section 47030:Pharmaceutical hygiene and biochemistry-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,267,47040,小区分47040:薬理学関連,Basic Section 47040:Pharmacology-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,268,47050,小区分47050:環境および天然医薬資源学関連,Basic Section 47050:Environmental and natural pharmaceutical resources-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,269,47060,小区分47060:医療薬学関連,Basic Section 47060:Clinical pharmacy-related
262,H,大区分H,Broad Section H,270,48,中区分48:生体の構造と機能およびその関連分野,Medium-sized Section 48:Biomedical structure and function and related fields,271,48010,小区分48010:解剖学関連,Basic Section 48010:Anatomy-related
262,H,大区分H,Broad Section H,270,48,中区分48:生体の構造と機能およびその関連分野,Medium-sized Section 48:Biomedical structure and function and related fields,272,48020,小区分48020:生理学関連,Basic Section 48020:Physiology-related
262,H,大区分H,Broad Section H,270,48,中区分48:生体の構造と機能およびその関連分野,Medium-sized Section 48:Biomedical structure and function and related fields,273,48030,小区分48030:薬理学関連,Basic Section 48030:Pharmacology-related
262,H,大区分H,Broad Section H,270,48,中区分48:生体の構造と機能およびその関連分野,Medium-sized Section 48:Biomedical structure and function and related fields,274,48040,小区分48040:医化学関連,Basic Section 48040:Medical biochemistry-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",276,49010,小区分49010:病態医化学関連,Basic Section 49010:Pathological biochemistry-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",277,49020,小区分49020:人体病理学関連,Basic Section 49020:Human pathology-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",278,49030,小区分49030:実験病理学関連,Basic Section 49030:Experimental pathology-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",279,49040,小区分49040:寄生虫学関連,Basic Section 49040:Parasitology-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",280,49050,小区分49050:細菌学関連,Basic Section 49050:Bacteriology-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",281,49060,小区分49060:ウイルス学関連,Basic Section 49060:Virology-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",282,49070,小区分49070:免疫学関連,Basic Section 49070:Immunology-related
283,I,大区分I,Broad Section I,284,50,中区分50:腫瘍学およびその関連分野,Medium-sized Section 50:Oncology and related fields,285,50010,小区分50010:腫瘍生物学関連,Basic Section 50010:Tumor biology-related
283,I,大区分I,Broad Section I,284,50,中区分50:腫瘍学およびその関連分野,Medium-sized Section 50:Oncology and related fields,286,50020,小区分50020:腫瘍診断および治療学関連,Basic Section 50020:Tumor diagnostics and therapeutics-related
283,I,大区分I,Broad Section I,287,51,中区分51:ブレインサイエンスおよびその関連分野,Medium-sized Section 51:Brain sciences and related fields,288,51010,小区分51010:基盤脳科学関連,Basic Section 51010:Basic brain sciences-related
283,I,大区分I,Broad Section I,287,51,中区分51:ブレインサイエンスおよびその関連分野,Medium-sized Section 51:Brain sciences and related fields,289,51020,小区分51020:認知脳科学関連,Basic Section 51020:Cognitive and brain science-related
283,I,大区分I,Broad Section I,287,51,中区分51:ブレインサイエンスおよびその関連分野,Medium-sized Section 51:Brain sciences and related fields,290,51030,小区分51030:病態神経科学関連,Basic Section 51030:Pathophysiologic neuroscience-related
283,I,大区分I,Broad Section I,291,52,中区分52:内科学一般およびその関連分野,Medium-sized Section 52:General internal medicine and related fields,292,52010,小区分52010:内科学一般関連,Basic Section 52010:General internal medicine-related
283,I,大区分I,Broad Section I,291,52,中区分52:内科学一般およびその関連分野,Medium-sized Section 52:General internal medicine and related fields,293,52020,小区分52020:神経内科学関連,Basic Section 52020:Neurology-related
283,I,大区分I,Broad Section I,291,52,中区分52:内科学一般およびその関連分野,Medium-sized Section 52:General internal medicine and related fields,294,52030,小区分52030:精神神経科学関連,Basic Section 52030:Psychiatry-related
283,I,大区分I,Broad Section I,291,52,中区分52:内科学一般およびその関連分野,Medium-sized Section 52:General internal medicine and related fields,295,52040,小区分52040:放射線科学関連,Basic Section 52040:Radiological sciences-related
283,I,大区分I,Broad Section I,291,52,中区分52:内科学一般およびその関連分野,Medium-sized Section 52:General internal medicine and related fields,296,52050,小区分52050:胎児医学および小児成育学関連,Basic Section 52050:Embryonic medicine and pediatrics-related
283,I,大区分I,Broad Section I,297,53,中区分53:器官システム内科学およびその関連分野,Medium-sized Section 53:Organ-based internal medicine and related fields,298,53010,小区分53010:消化器内科学関連,Basic Section 53010:Gastroenterology-related
283,I,大区分I,Broad Section I,297,53,中区分53:器官システム内科学およびその関連分野,Medium-sized Section 53:Organ-based internal medicine and related fields,299,53020,小区分53020:循環器内科学関連,Basic Section 53020:Cardiology-related
283,I,大区分I,Broad Section I,297,53,中区分53:器官システム内科学およびその関連分野,Medium-sized Section 53:Organ-based internal medicine and related fields,300,53030,小区分53030:呼吸器内科学関連,Basic Section 53030:Respiratory medicine-related
283,I,大区分I,Broad Section I,297,53,中区分53:器官システム内科学およびその関連分野,Medium-sized Section 53:Organ-based internal medicine and related fields,301,53040,小区分53040:腎臓内科学関連,Basic Section 53040:Nephrology-related
283,I,大区分I,Broad Section I,297,53,中区分53:器官システム内科学およびその関連分野,Medium-sized Section 53:Organ-based internal medicine and related fields,302,53050,小区分53050:皮膚科学関連,Basic Section 53050:Dermatology-related
283,I,大区分I,Broad Section I,303,54,中区分54:生体情報内科学およびその関連分野,Medium-sized Section 54:Internal medicine of the bio-information integration and related fields,304,54010,小区分54010:血液および腫瘍内科学関連,Basic Section 54010:Hematology and medical oncology-related
283,I,大区分I,Broad Section I,303,54,中区分54:生体情報内科学およびその関連分野,Medium-sized Section 54:Internal medicine of the bio-information integration and related fields,305,54020,小区分54020:膠原病およびアレルギー内科学関連,Basic Section 54020:Connective tissue disease and allergy-related
283,I,大区分I,Broad Section I,303,54,中区分54:生体情報内科学およびその関連分野,Medium-sized Section 54:Internal medicine of the bio-information integration and related fields,306,54030,小区分54030:感染症内科学関連,Basic Section 54030:Infectious disease medicine-related
283,I,大区分I,Broad Section I,303,54,中区分54:生体情報内科学およびその関連分野,Medium-sized Section 54:Internal medicine of the bio-information integration and related fields,307,54040,小区分54040:代謝および内分泌学関連,Basic Section 54040:Metabolism and endocrinology-related
283,I,大区分I,Broad Section I,308,55,中区分55:恒常性維持器官の外科学およびその関連分野,Medium-sized Section 55:Surgery of the organs maintaining homeostasis and related fields,309,55010,小区分55010:外科学一般および小児外科学関連,Basic Section 55010:General surgery and pediatric surgery-related
283,I,大区分I,Broad Section I,308,55,中区分55:恒常性維持器官の外科学およびその関連分野,Medium-sized Section 55:Surgery of the organs maintaining homeostasis and related fields,310,55020,小区分55020:消化器外科学関連,Basic Section 55020:Digestive surgery-related
283,I,大区分I,Broad Section I,308,55,中区分55:恒常性維持器官の外科学およびその関連分野,Medium-sized Section 55:Surgery of the organs maintaining homeostasis and related fields,311,55030,小区分55030:心臓血管外科学関連,Basic Section 55030:Cardiovascular surgery-related
283,I,大区分I,Broad Section I,308,55,中区分55:恒常性維持器官の外科学およびその関連分野,Medium-sized Section 55:Surgery of the organs maintaining homeostasis and related fields,312,55040,小区分55040:呼吸器外科学関連,Basic Section 55040:Respiratory surgery-related
283,I,大区分I,Broad Section I,308,55,中区分55:恒常性維持器官の外科学およびその関連分野,Medium-sized Section 55:Surgery of the organs maintaining homeostasis and related fields,313,55050,小区分55050:麻酔科学関連,Basic Section 55050:Anesthesiology-related
283,I,大区分I,Broad Section I,308,55,中区分55:恒常性維持器官の外科学およびその関連分野,Medium-sized Section 55:Surgery of the organs maintaining homeostasis and related fields,314,55060,小区分55060:救急医学関連,Basic Section 55060:Emergency medicine-related
283,I,大区分I,Broad Section I,315,56,中区分56:生体機能および感覚に関する外科学およびその関連分野,Medium-sized Section 56:Surgery related to the biological and sensory functions and related fields,316,56010,小区分56010:脳神経外科学関連,Basic Section 56010:Neurosurgery-related
283,I,大区分I,Broad Section I,315,56,中区分56:生体機能および感覚に関する外科学およびその関連分野,Medium-sized Section 56:Surgery related to the biological and sensory functions and related fields,317,56020,小区分56020:整形外科学関連,Basic Section 56020:Orthopedics-related
283,I,大区分I,Broad Section I,315,56,中区分56:生体機能および感覚に関する外科学およびその関連分野,Medium-sized Section 56:Surgery related to the biological and sensory functions and related fields,318,56030,小区分56030:泌尿器科学関連,Basic Section 56030:Urology-related
283,I,大区分I,Broad Section I,315,56,中区分56:生体機能および感覚に関する外科学およびその関連分野,Medium-sized Section 56:Surgery related to the biological and sensory functions and related fields,319,56040,小区分56040:産婦人科学関連,Basic Section 56040:Obstetrics and gynecology-related
283,I,大区分I,Broad Section I,315,56,中区分56:生体機能および感覚に関する外科学およびその関連分野,Medium-sized Section 56:Surgery related to the biological and sensory functions and related fields,320,56050,小区分56050:耳鼻咽喉科学関連,Basic Section 56050:Otorhinolaryngology-related
283,I,大区分I,Broad Section I,315,56,中区分56:生体機能および感覚に関する外科学およびその関連分野,Medium-sized Section 56:Surgery related to the biological and sensory functions and related fields,321,56060,小区分56060:眼科学関連,Basic Section 56060:Ophthalmology-related
283,I,大区分I,Broad Section I,315,56,中区分56:生体機能および感覚に関する外科学およびその関連分野,Medium-sized Section 56:Surgery related to the biological and sensory functions and related fields,322,56070,小区分56070:形成外科学関連,Basic Section 56070:Plastic and reconstructive surgery-related
283,I,大区分I,Broad Section I,323,57,中区分57:口腔科学およびその関連分野,Medium-sized Section 57:Oral science and related fields,324,57010,小区分57010:常態系口腔科学関連,Basic Section 57010:Oral biological science-related
283,I,大区分I,Broad Section I,323,57,中区分57:口腔科学およびその関連分野,Medium-sized Section 57:Oral science and related fields,325,57020,小区分57020:病態系口腔科学関連,Basic Section 57020:Oral pathobiological science-related
283,I,大区分I,Broad Section I,323,57,中区分57:口腔科学およびその関連分野,Medium-sized Section 57:Oral science and related fields,326,57030,小区分57030:保存治療系歯学関連,Basic Section 57030:Conservative dentistry-related
283,I,大区分I,Broad Section I,323,57,中区分57:口腔科学およびその関連分野,Medium-sized Section 57:Oral science and related fields,327,57040,小区分57040:口腔再生医学および歯科医用工学関連,Basic Section 57040:Regenerative dentistry and dental engineering-related
283,I,大区分I,Broad Section I,323,57,中区分57:口腔科学およびその関連分野,Medium-sized Section 57:Oral science and related fields,328,57050,小区分57050:補綴系歯学関連,Basic Section 57050:Prosthodontics-related
283,I,大区分I,Broad Section I,323,57,中区分57:口腔科学およびその関連分野,Medium-sized Section 57:Oral science and related fields,329,57060,小区分57060:外科系歯学関連,Basic Section 57060:Surgical dentistry-related
283,I,大区分I,Broad Section I,323,57,中区分57:口腔科学およびその関連分野,Medium-sized Section 57:Oral science and related fields,330,57070,小区分57070:成長および発育系歯学関連,Basic Section 57070:Developmental dentistry-related
283,I,大区分I,Broad Section I,323,57,中区分57:口腔科学およびその関連分野,Medium-sized Section 57:Oral science and related fields,331,57080,小区分57080:社会系歯学関連,Basic Section 57080:Social dentistry-related
283,I,大区分I,Broad Section I,332,58,中区分58:社会医学、看護学およびその関連分野,"Medium-sized Section 58:Society medicine, nursing, and related fields",333,58010,小区分58010:医療管理学および医療系社会学関連,Basic Section 58010:Medical management and medical sociology-related
283,I,大区分I,Broad Section I,332,58,中区分58:社会医学、看護学およびその関連分野,"Medium-sized Section 58:Society medicine, nursing, and related fields",334,58020,小区分58020:衛生学および公衆衛生学分野関連:実験系を含む,Basic Section 58020:Hygiene and public health-related: including laboratory approach
283,I,大区分I,Broad Section I,332,58,中区分58:社会医学、看護学およびその関連分野,"Medium-sized Section 58:Society medicine, nursing, and related fields",335,58030,小区分58030:衛生学および公衆衛生学分野関連:実験系を含まない,Basic Section 58030:Hygiene and public health-related: excluding laboratory approach
283,I,大区分I,Broad Section I,332,58,中区分58:社会医学、看護学およびその関連分野,"Medium-sized Section 58:Society medicine, nursing, and related fields",336,58040,小区分58040:法医学関連,Basic Section 58040:Forensics medicine-related
283,I,大区分I,Broad Section I,332,58,中区分58:社会医学、看護学およびその関連分野,"Medium-sized Section 58:Society medicine, nursing, and related fields",337,58050,小区分58050:基礎看護学関連,Basic Section 58050:Fundamental of nursing-related
283,I,大区分I,Broad Section I,332,58,中区分58:社会医学、看護学およびその関連分野,"Medium-sized Section 58:Society medicine, nursing, and related fields",338,58060,小区分58060:臨床看護学関連,Basic Section 58060:Clinical nursing-related
283,I,大区分I,Broad Section I,332,58,中区分58:社会医学、看護学およびその関連分野,"Medium-sized Section 58:Society medicine, nursing, and related fields",339,58070,小区分58070:生涯発達看護学関連,Basic Section 58070:Lifelong developmental nursing-related
283,I,大区分I,Broad Section I,332,58,中区分58:社会医学、看護学およびその関連分野,"Medium-sized Section 58:Society medicine, nursing, and related fields",340,58080,小区分58080:高齢者看護学および地域看護学関連,Basic Section 58080:Gerontological nursing and community health nursing-related
283,I,大区分I,Broad Section I,341,59,中区分59:スポーツ科学、体育、健康科学およびその関連分野,"Medium-sized Section 59:Sports sciences, physical education, health sciences, and related fields",342,59010,小区分59010:リハビリテーション科学関連,Basic Section 59010:Rehabilitation science-related
283,I,大区分I,Broad Section I,341,59,中区分59:スポーツ科学、体育、健康科学およびその関連分野,"Medium-sized Section 59:Sports sciences, physical education, health sciences, and related fields",343,59020,小区分59020:スポーツ科学関連,Basic Section 59020:Sports sciences-related
283,I,大区分I,Broad Section I,341,59,中区分59:スポーツ科学、体育、健康科学およびその関連分野,"Medium-sized Section 59:Sports sciences, physical education, health sciences, and related fields",344,59030,小区分59030:体育および身体教育学関連,"Basic Section 59030:Physical education, and physical and health education-related"
283,I,大区分I,Broad Section I,341,59,中区分59:スポーツ科学、体育、健康科学およびその関連分野,"Medium-sized Section 59:Sports sciences, physical education, health sciences, and related fields",345,59040,小区分59040:栄養学および健康科学関連,Basic Section 59040:Nutrition science and health science-related
283,I,大区分I,Broad Section I,177,90,中区分90:人間医工学およびその関連分野,Medium-sized Section 90:Biomedical engineering and related fields,178,90110,小区分90110:生体医工学関連,Basic Section 90110:Biomedical engineering-related
283,I,大区分I,Broad Section I,177,90,中区分90:人間医工学およびその関連分野,Medium-sized Section 90:Biomedical engineering and related fields,179,90120,小区分90120:生体材料学関連,Basic Section 90120:Biomaterials-related
283,I,大区分I,Broad Section I,177,90,中区分90:人間医工学およびその関連分野,Medium-sized Section 90:Biomedical engineering and related fields,180,90130,小区分90130:医用システム関連,Basic Section 90130:Medical systems-related
283,I,大区分I,Broad Section I,177,90,中区分90:人間医工学およびその関連分野,Medium-sized Section 90:Biomedical engineering and related fields,181,90140,小区分90140:医療技術評価学関連,Basic Section 90140:Medical technology assessment-related
283,I,大区分I,Broad Section I,177,90,中区分90:人間医工学およびその関連分野,Medium-sized Section 90:Biomedical engineering and related fields,182,90150,小区分90150:医療福祉工学関連,Basic Section 90150:Medical assistive technology-related
346,J,大区分J,Broad Section J,347,60,中区分60:情報科学、情報工学およびその関連分野,"Medium-sized Section 60:Information science, computer engineering, and related fields",348,60010,小区分60010:情報学基礎論関連,Basic Section 60010:Theory of informatics-related
346,J,大区分J,Broad Section J,347,60,中区分60:情報科学、情報工学およびその関連分野,"Medium-sized Section 60:Information science, computer engineering, and related fields",349,60020,小区分60020:数理情報学関連,Basic Section 60020:Mathematical informatics-related
346,J,大区分J,Broad Section J,347,60,中区分60:情報科学、情報工学およびその関連分野,"Medium-sized Section 60:Information science, computer engineering, and related fields",350,60030,小区分60030:統計科学関連,Basic Section 60030:Statistical science-related
346,J,大区分J,Broad Section J,347,60,中区分60:情報科学、情報工学およびその関連分野,"Medium-sized Section 60:Information science, computer engineering, and related fields",351,60040,小区分60040:計算機システム関連,Basic Section 60040:Computer system-related
346,J,大区分J,Broad Section J,347,60,中区分60:情報科学、情報工学およびその関連分野,"Medium-sized Section 60:Information science, computer engineering, and related fields",352,60050,小区分60050:ソフトウェア関連,Basic Section 60050:Software-related
346,J,大区分J,Broad Section J,347,60,中区分60:情報科学、情報工学およびその関連分野,"Medium-sized Section 60:Information science, computer engineering, and related fields",353,60060,小区分60060:情報ネットワーク関連,Basic Section 60060:Information network-related
346,J,大区分J,Broad Section J,347,60,中区分60:情報科学、情報工学およびその関連分野,"Medium-sized Section 60:Information science, computer engineering, and related fields",354,60070,小区分60070:情報セキュリティ関連,Basic Section 60070:Information security-related
346,J,大区分J,Broad Section J,347,60,中区分60:情報科学、情報工学およびその関連分野,"Medium-sized Section 60:Information science, computer engineering, and related fields",355,60080,小区分60080:データベース関連,Basic Section 60080:Database-related
346,J,大区分J,Broad Section J,347,60,中区分60:情報科学、情報工学およびその関連分野,"Medium-sized Section 60:Information science, computer engineering, and related fields",356,60090,小区分60090:高性能計算関連,Basic Section 60090:High performance computing-related
346,J,大区分J,Broad Section J,347,60,中区分60:情報科学、情報工学およびその関連分野,"Medium-sized Section 60:Information science, computer engineering, and related fields",357,60100,小区分60100:計算科学関連,Basic Section 60100:Computational science-related
346,J,大区分J,Broad Section J,358,61,中区分61:人間情報学およびその関連分野,Medium-sized Section 61:Human informatics and related fields,359,61010,小区分61010:知覚情報処理関連,Basic Section 61010:Perceptual information processing-related
346,J,大区分J,Broad Section J,358,61,中区分61:人間情報学およびその関連分野,Medium-sized Section 61:Human informatics and related fields,360,61020,小区分61020:ヒューマンインタフェースおよびインタラクション関連,Basic Section 61020:Human interface and interaction-related
346,J,大区分J,Broad Section J,358,61,中区分61:人間情報学およびその関連分野,Medium-sized Section 61:Human informatics and related fields,361,61030,小区分61030:知能情報学関連,Basic Section 61030:Intelligent informatics-related
346,J,大区分J,Broad Section J,358,61,中区分61:人間情報学およびその関連分野,Medium-sized Section 61:Human informatics and related fields,362,61040,小区分61040:ソフトコンピューティング関連,Basic Section 61040:Soft computing-related
346,J,大区分J,Broad Section J,358,61,中区分61:人間情報学およびその関連分野,Medium-sized Section 61:Human informatics and related fields,363,61050,小区分61050:知能ロボティクス関連,Basic Section 61050:Intelligent robotics-related
346,J,大区分J,Broad Section J,358,61,中区分61:人間情報学およびその関連分野,Medium-sized Section 61:Human informatics and related fields,364,61060,小区分61060:感性情報学関連,Basic Section 61060:Kansei informatics-related
346,J,大区分J,Broad Section J,358,61,中区分61:人間情報学およびその関連分野,Medium-sized Section 61:Human informatics and related fields,11,90010,小区分90010:デザイン学関連,Basic Section 90010:Design-related
346,J,大区分J,Broad Section J,358,61,中区分61:人間情報学およびその関連分野,Medium-sized Section 61:Human informatics and related fields,79,90030,小区分90030:認知科学関連,Basic Section 90030:Cognitive science-related
346,J,大区分J,Broad Section J,365,62,中区分62:応用情報学およびその関連分野,Medium-sized Section 62:Applied informatics and related fields,366,62010,小区分62010:生命、健康および医療情報学関連,"Basic Section 62010:Life, health and medical informatics-related"
346,J,大区分J,Broad Section J,365,62,中区分62:応用情報学およびその関連分野,Medium-sized Section 62:Applied informatics and related fields,367,62020,小区分62020:ウェブ情報学およびサービス情報学関連,Basic Section 62020:Web informatics and service informatics-related
346,J,大区分J,Broad Section J,365,62,中区分62:応用情報学およびその関連分野,Medium-sized Section 62:Applied informatics and related fields,368,62030,小区分62030:学習支援システム関連,Basic Section 62030:Learning support system-related
346,J,大区分J,Broad Section J,365,62,中区分62:応用情報学およびその関連分野,Medium-sized Section 62:Applied informatics and related fields,369,62040,小区分62040:エンタテインメントおよびゲーム情報学関連,Basic Section 62040:Entertainment and game informatics-related
346,J,大区分J,Broad Section J,365,62,中区分62:応用情報学およびその関連分野,Medium-sized Section 62:Applied informatics and related fields,23,90020,小区分90020:図書館情報学および人文社会情報学関連,"Basic Section 90020:Library and information science, humanistic and social informatics-related"
370,K,大区分K,Broad Section K,371,63,中区分63:環境解析評価およびその関連分野,Medium-sized Section 63:Environmental analyses and evaluation and related fields,372,63010,小区分63010:環境動態解析関連,Basic Section 63010:Environmental dynamic analysis-related
370,K,大区分K,Broad Section K,371,63,中区分63:環境解析評価およびその関連分野,Medium-sized Section 63:Environmental analyses and evaluation and related fields,373,63020,小区分63020:放射線影響関連,Basic Section 63020:Radiation influence-related
370,K,大区分K,Broad Section K,371,63,中区分63:環境解析評価およびその関連分野,Medium-sized Section 63:Environmental analyses and evaluation and related fields,374,63030,小区分63030:化学物質影響関連,Basic Section 63030:Chemical substance influence on environment-related
370,K,大区分K,Broad Section K,371,63,中区分63:環境解析評価およびその関連分野,Medium-sized Section 63:Environmental analyses and evaluation and related fields,375,63040,小区分63040:環境影響評価関連,Basic Section 63040:Environmental impact assessment-related
370,K,大区分K,Broad Section K,376,64,中区分64:環境保全対策およびその関連分野,Medium-sized Section 64:Environmental conservation measure and related fields,377,64010,小区分64010:環境負荷およびリスク評価管理関連,Basic Section 64010:Environmental load and risk assessment-related
370,K,大区分K,Broad Section K,376,64,中区分64:環境保全対策およびその関連分野,Medium-sized Section 64:Environmental conservation measure and related fields,378,64020,小区分64020:環境負荷低減技術および保全修復技術関連,Basic Section 64020:Environmental load reduction and remediation-related
370,K,大区分K,Broad Section K,376,64,中区分64:環境保全対策およびその関連分野,Medium-sized Section 64:Environmental conservation measure and related fields,379,64030,小区分64030:環境材料およびリサイクル技術関連,Basic Section 64030:Environmental materials and recycle technology-related
370,K,大区分K,Broad Section K,376,64,中区分64:環境保全対策およびその関連分野,Medium-sized Section 64:Environmental conservation measure and related fields,380,64040,小区分64040:自然共生システム関連,Basic Section 64040:Social-ecological systems-related
370,K,大区分K,Broad Section K,376,64,中区分64:環境保全対策およびその関連分野,Medium-sized Section 64:Environmental conservation measure and related fields,381,64050,小区分64050:循環型社会システム関連,Basic Section 64050:Sound material-cycle social systems-related
370,K,大区分K,Broad Section K,376,64,中区分64:環境保全対策およびその関連分野,Medium-sized Section 64:Environmental conservation measure and related fields,382,64060,小区分64060:環境政策および環境配慮型社会関連,Basic Section 64060:Environmental policy and social systems-related
